期間,エリア,年,月,日,年齢,便,同乗者数,週,曜日,乗車座標,,降車座標,
term,area,year,month,day,age,binn,passenger,week,yobi,O_X,O_Y,D_X,D_Y
3,2,2024,7,3,89,4,4,1,水,137.147005,37.308615,137.076181,37.375719
3,2,2024,7,3,97,4,4,1,水,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,3,87,4,4,1,水,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,3,76,4,4,1,水,137.147005,37.308615,137.03519,37.360045
3,2,2024,7,4,54,1,2,1,木,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,4,80,1,2,1,木,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,4,54,3,1,1,木,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,4,80,4,1,1,木,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,5,73,1,1,1,金,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,5,56,2,1,1,金,137.03519,37.360045,137.147005,37.308615
3,2,2024,7,5,56,3,3,1,金,137.147005,37.308615,137.03519,37.360045
3,2,2024,7,5,89,3,3,1,金,137.147005,37.308615,137.100725,37.382635
3,2,2024,7,5,81,3,3,1,金,137.147005,37.308615,137.03519,37.360045
3,2,2024,7,5,73,4,1,1,金,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,9,78,1,3,2,火,137.104728,37.37017,137.147005,37.308615
3,2,2024,7,9,54,1,3,2,火,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,9,85,1,3,2,火,137.076181,37.375719,137.147005,37.308615
3,2,2024,7,9,54,3,1,2,火,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,9,85,4,1,2,火,137.147005,37.308615,137.076181,37.375719
3,2,2024,7,10,89,1,3,2,水,137.076181,37.375719,137.147005,37.308615
3,2,2024,7,10,97,1,3,2,水,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,10,87,1,3,2,水,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,10,96,2,1,2,水,137.076181,37.375719,137.147005,37.308615
3,2,2024,7,10,96,4,4,2,水,137.147005,37.308615,137.076181,37.375719
3,2,2024,7,10,89,4,4,2,水,137.147005,37.308615,137.076181,37.375719
3,2,2024,7,10,97,4,4,2,水,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,10,87,4,4,2,水,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,11,81,1,1,2,木,137.03519,37.360045,137.147005,37.308615
3,2,2024,7,12,78,1,2,2,金,137.104728,37.37017,137.147005,37.308615
3,2,2024,7,12,82,1,2,2,金,137.076181,37.375719,137.147005,37.308615
3,2,2024,7,12,54,2,1,2,金,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,12,54,3,1,2,金,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,12,82,4,1,2,金,137.147005,37.308615,137.076181,37.375719
3,2,2024,7,16,93,1,1,3,火,137.076181,37.375719,137.147005,37.308615
3,2,2024,7,16,93,4,1,3,火,137.147005,37.308615,137.076181,37.375719
3,2,2024,7,17,77,1,1,3,水,137.095003,37.37955,137.147005,37.308615
3,2,2024,7,17,54,1,3,3,水,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,17,97,1,3,3,水,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,17,87,1,3,3,水,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,17,86,2,1,3,水,137.076181,37.375719,137.147005,37.308615
3,2,2024,7,17,77,3,4,3,水,137.147005,37.308615,137.095003,37.37955
3,2,2024,7,17,86,3,4,3,水,137.147005,37.308615,137.076181,37.375719
3,2,2024,7,17,97,3,4,3,水,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,17,87,3,4,3,水,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,17,79,4,1,3,水,137.147005,37.308615,136.999816,37.350227
3,2,2024,7,18,92,1,1,3,木,137.100725,37.382635,137.147005,37.308615
3,2,2024,7,18,92,4,1,3,木,137.147005,37.308615,137.100725,37.382635
3,2,2024,7,22,54,1,1,4,月,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,24,54,1,4,4,水,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,24,97,1,4,4,水,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,24,87,1,4,4,水,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,24,91,1,4,4,水,136.999816,37.350227,137.147005,37.308615
3,2,2024,7,24,97,4,3,4,水,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,24,87,4,3,4,水,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,24,91,4,3,4,水,137.147005,37.308615,136.999816,37.350227
3,2,2024,7,25,97,1,1,4,木,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,25,97,3,1,4,木,137.147005,37.308615,137.006106,37.371875
3,2,2024,7,26,81,1,1,4,金,137.03519,37.360045,137.147005,37.308615
3,2,2024,7,26,89,3,2,4,金,137.147005,37.308615,137.100725,37.382635
3,2,2024,7,26,81,3,2,4,金,137.147005,37.308615,137.03519,37.360045
3,2,2024,7,29,85,1,3,5,月,137.076181,37.375719,137.147005,37.308615
3,2,2024,7,29,78,1,3,5,月,137.104728,37.37017,137.147005,37.308615
3,2,2024,7,29,87,1,3,5,月,137.006106,37.371875,137.147005,37.308615
3,2,2024,7,29,85,3,2,5,月,137.147005,37.308615,137.076181,37.375719
3,2,2024,7,29,76,3,2,5,月,137.147005,37.308615,137.03519,37.360045
3,3,2023,7,3,62,1,2,1,月,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,3,67,1,2,1,月,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,3,62,3,1,1,月,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,3,67,5,1,1,月,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,4,82,1,1,1,火,137.100438,37.31086,137.147005,37.308615
3,3,2023,7,4,86,1,4,1,火,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,4,62,1,4,1,火,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,4,91,1,4,1,火,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,4,81,1,4,1,火,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,4,82,4,1,1,火,137.147005,37.308615,137.100438,37.31086
3,3,2023,7,4,86,4,4,1,火,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,4,62,4,4,1,火,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,4,91,4,4,1,火,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,4,81,4,4,1,火,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,5,67,1,3,1,水,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,5,86,1,3,1,水,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,5,87,1,3,1,水,137.106016,37.332129,137.147005,37.308615
3,3,2023,7,5,87,2,2,1,水,137.095368,37.325405,137.147005,37.308615
3,3,2023,7,5,83,2,2,1,水,137.081298,37.350051,137.147005,37.308615
3,3,2023,7,5,76,3,3,1,水,137.147005,37.308615,137.081802,37.339192
3,3,2023,7,5,87,3,3,1,水,137.147005,37.308615,137.095368,37.325405
3,3,2023,7,5,87,3,3,1,水,137.147005,37.308615,137.106016,37.332129
3,3,2023,7,5,67,5,2,1,水,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,5,83,5,2,1,水,137.147005,37.308615,137.081298,37.350051
3,3,2023,7,6,62,1,1,1,木,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,6,80,2,1,1,木,137.095368,37.325405,137.147005,37.308615
3,3,2023,7,6,80,3,1,1,木,137.147005,37.308615,137.095368,37.325405
3,3,2023,7,6,62,4,1,1,木,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,7,62,1,3,1,金,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,7,67,1,3,1,金,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,7,90,1,3,1,金,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,7,77,3,1,1,金,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,7,62,4,1,1,金,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,7,67,5,1,1,金,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,10,62,1,2,2,月,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,10,87,1,2,2,月,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,10,77,2,1,2,月,137.062943,37.345012,137.147005,37.308615
3,3,2023,7,10,87,3,2,2,月,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,10,77,3,2,2,月,137.147005,37.308615,137.062943,37.345012
3,3,2023,7,10,62,4,1,2,月,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,11,62,1,4,2,火,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,11,67,1,4,2,火,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,11,91,1,4,2,火,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,11,81,1,4,2,火,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,11,80,1,1,2,火,137.095368,37.325405,137.147005,37.308615
3,3,2023,7,11,80,3,3,2,火,137.147005,37.308615,137.095368,37.325405
3,3,2023,7,11,91,3,3,2,火,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,11,81,3,3,2,火,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,11,62,4,1,2,火,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,11,79,5,1,2,火,137.147005,37.308615,137.106016,37.332129
3,3,2023,7,12,88,1,4,2,水,136.988499,37.323135,137.147005,37.308615
3,3,2023,7,12,89,1,4,2,水,137.081802,37.339192,137.147005,37.308615
3,3,2023,7,12,62,1,4,2,水,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,12,64,1,4,2,水,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,12,64,3,3,2,水,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,12,89,3,3,2,水,137.147005,37.308615,137.081802,37.339192
3,3,2023,7,12,88,3,3,2,水,137.147005,37.308615,136.988499,37.323135
3,3,2023,7,12,62,4,1,2,水,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,13,67,1,4,2,木,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,13,90,1,4,2,木,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,13,78,1,4,2,木,137.100438,37.31086,137.147005,37.308615
3,3,2023,7,13,76,1,4,2,木,137.106016,37.332129,137.147005,37.308615
3,3,2023,7,13,78,3,2,2,木,137.147005,37.308615,137.100438,37.31086
3,3,2023,7,13,90,3,2,2,木,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,13,62,4,1,2,木,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,13,67,5,1,2,木,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,14,62,1,2,2,金,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,14,67,1,2,2,金,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,14,85,3,1,2,金,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,14,62,4,1,2,金,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,14,67,5,1,2,金,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,18,90,1,1,3,火,136.977028,37.308906,137.147005,37.308615
3,3,2023,7,18,82,3,4,3,火,137.147005,37.308615,137.100438,37.31086
3,3,2023,7,18,82,3,4,3,火,137.147005,37.308615,137.100438,37.31086
3,3,2023,7,18,92,3,4,3,火,137.147005,37.308615,137.02836,37.286685
3,3,2023,7,18,90,3,4,3,火,137.147005,37.308615,136.977028,37.308906
3,3,2023,7,18,62,4,1,3,火,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,19,86,1,3,3,水,137.000707,37.307281,137.147005,37.308615
3,3,2023,7,19,62,1,3,3,水,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,19,67,1,3,3,水,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,19,86,2,1,3,水,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,19,86,3,2,3,水,137.147005,37.308615,137.062943,37.345012
3,3,2023,7,19,86,3,2,3,水,137.147005,37.308615,137.000707,37.307281
3,3,2023,7,19,62,4,2,3,水,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,19,89,4,2,3,水,137.147005,37.308615,137.095368,37.325405
3,3,2023,7,19,67,5,1,3,水,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,20,62,1,2,3,木,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,20,32,1,2,3,木,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,20,62,4,1,3,木,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,21,62,1,3,3,金,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,21,67,1,3,3,金,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,21,80,1,3,3,金,137.095368,37.325405,137.147005,37.308615
3,3,2023,7,21,80,3,1,3,金,137.147005,37.308615,137.095368,37.325405
3,3,2023,7,21,67,1,1,3,金,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,24,67,1,2,4,月,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,24,62,1,2,4,月,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,24,32,3,2,4,月,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,24,89,3,2,4,月,137.147005,37.308615,137.081802,37.339192
3,3,2023,7,24,62,4,1,4,月,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,24,67,5,1,4,月,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,25,91,1,4,4,火,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,25,81,1,4,4,火,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,25,90,1,4,4,火,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,25,88,1,4,4,火,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,25,91,3,4,4,火,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,25,81,3,4,4,火,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,25,90,3,4,4,火,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,25,88,3,4,4,火,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,26,88,1,4,4,水,136.988499,37.323135,137.147005,37.308615
3,3,2023,7,26,62,1,4,4,水,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,26,67,1,4,4,水,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,26,85,1,4,4,水,137.095368,37.325405,137.147005,37.308615
3,3,2023,7,26,86,2,1,4,水,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,26,82,3,4,4,水,137.147005,37.308615,137.095368,37.325405
3,3,2023,7,26,32,3,4,4,水,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,26,76,3,4,4,水,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,26,88,3,4,4,水,137.147005,37.308615,136.988499,37.323135
3,3,2023,7,26,86,4,2,4,水,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,26,62,4,2,4,水,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,26,67,5,1,4,水,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,27,62,1,4,4,木,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,27,67,1,4,4,木,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,27,90,1,4,4,木,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,27,89,1,4,4,木,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,27,83,1,2,4,木,137.081298,37.350051,137.147005,37.308615
3,3,2023,7,27,89,1,2,4,木,137.081802,37.339192,137.147005,37.308615
3,3,2023,7,27,89,3,2,4,木,137.147005,37.308615,137.081802,37.339192
3,3,2023,7,27,83,3,2,4,木,137.147005,37.308615,137.081298,37.350051
3,3,2023,7,27,62,4,1,4,木,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,27,67,5,1,4,木,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,28,64,2,2,4,金,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,28,76,2,2,4,金,137.074928,37.312417,137.147005,37.308615
3,3,2023,7,28,76,3,1,4,金,137.147005,37.308615,137.074928,37.312417
3,3,2023,7,28,64,5,1,4,金,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,31,62,1,3,5,月,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,31,67,1,3,5,月,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,31,32,1,3,5,月,137.060514,37.322448,137.147005,37.308615
3,3,2023,7,31,32,3,1,5,月,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,31,62,4,1,5,月,137.147005,37.308615,137.060514,37.322448
3,3,2023,7,31,67,5,1,5,月,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,1,90,1,2,1,月,136.977028,37.308906,137.147005,37.308615
3,3,2024,7,1,63,1,2,1,月,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,1,88,3,2,1,月,137.147005,37.308615,137.095368,37.325405
3,3,2024,7,1,90,3,2,1,月,137.147005,37.308615,136.977028,37.308906
3,3,2024,7,1,63,4,1,1,月,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,2,63,1,3,1,火,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,2,83,1,3,1,火,137.100438,37.31086,137.147005,37.308615
3,3,2024,7,2,80,1,3,1,火,137.106016,37.332129,137.147005,37.308615
3,3,2024,7,2,91,1,2,1,火,136.977028,37.308906,137.147005,37.308615
3,3,2024,7,2,91,1,2,1,火,137.081298,37.350051,137.147005,37.308615
3,3,2024,7,2,84,2,2,1,火,137.081298,37.350051,137.147005,37.308615
3,3,2024,7,2,65,2,2,1,火,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,2,80,3,4,1,火,137.147005,37.308615,137.106016,37.332129
3,3,2024,7,2,84,3,4,1,火,137.147005,37.308615,137.081298,37.350051
3,3,2024,7,2,65,3,4,1,火,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,2,91,3,4,1,火,137.147005,37.308615,136.977028,37.308906
3,3,2024,7,2,63,4,3,1,火,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,2,91,4,3,1,火,137.147005,37.308615,137.081298,37.350051
3,3,2024,7,2,83,4,3,1,火,137.147005,37.308615,137.100438,37.31086
3,3,2024,7,3,63,1,3,1,水,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,3,87,1,3,1,水,137.000707,37.307281,137.147005,37.308615
3,3,2024,7,3,83,1,3,1,水,137.100438,37.31086,137.147005,37.308615
3,3,2024,7,3,81,2,1,1,水,137.095368,37.325405,137.147005,37.308615
3,3,2024,7,3,81,3,2,1,水,137.147005,37.308615,137.095368,37.325405
3,3,2024,7,3,83,3,2,1,水,137.147005,37.308615,137.100438,37.31086
3,3,2024,7,3,63,4,2,1,水,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,3,87,4,2,1,水,137.147005,37.308615,137.000707,37.307281
3,3,2024,7,4,89,1,2,1,木,136.988499,37.323135,137.147005,37.308615
3,3,2024,7,4,66,1,2,1,木,137.000707,37.307281,137.147005,37.308615
3,3,2024,7,4,87,1,3,1,木,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,4,63,1,3,1,木,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,4,83,1,3,1,木,137.100438,37.31086,137.147005,37.308615
3,3,2024,7,4,83,3,4,1,木,137.147005,37.308615,137.100438,37.31086
3,3,2024,7,4,87,3,4,1,木,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,4,66,3,4,1,木,137.147005,37.308615,137.000707,37.307281
3,3,2024,7,4,89,3,4,1,木,137.147005,37.308615,136.988499,37.323135
3,3,2024,7,4,63,4,1,1,木,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,5,63,1,1,1,金,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,5,83,2,2,1,金,136.977028,37.308906,137.147005,37.308615
3,3,2024,7,5,65,2,2,1,金,136.977028,37.308906,137.147005,37.308615
3,3,2024,7,5,88,3,3,1,金,137.147005,37.308615,137.095368,37.325405
3,3,2024,7,5,83,3,3,1,金,137.147005,37.308615,136.977028,37.308906
3,3,2024,7,5,65,3,3,1,金,137.147005,37.308615,136.977028,37.308906
3,3,2024,7,5,63,4,1,1,金,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,8,91,1,3,2,月,136.977028,37.308906,137.147005,37.308615
3,3,2024,7,8,63,1,3,2,月,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,8,83,1,3,2,月,137.100438,37.31086,137.147005,37.308615
3,3,2024,7,8,91,3,1,2,月,137.147005,37.308615,136.977028,37.308906
3,3,2024,7,8,83,4,2,2,月,137.147005,37.308615,137.100438,37.31086
3,3,2024,7,8,63,4,2,2,月,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,9,63,1,2,2,火,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,9,88,1,2,2,火,137.106016,37.332129,137.147005,37.308615
3,3,2024,7,9,74,2,1,2,火,137.081298,37.350051,137.147005,37.308615
3,3,2024,7,9,87,3,2,2,火,137.147005,37.308615,137.056733,37.355434
3,3,2024,7,9,74,3,2,2,火,137.147005,37.308615,137.081298,37.350051
3,3,2024,7,9,63,4,2,2,火,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,9,88,4,2,2,火,137.147005,37.308615,137.106016,37.332129
3,3,2024,7,10,91,1,4,2,水,137.081298,37.350051,137.147005,37.308615
3,3,2024,7,10,63,1,4,2,水,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,10,68,1,4,2,水,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,10,80,1,4,2,水,137.106016,37.332129,137.147005,37.308615
3,3,2024,7,10,80,3,1,2,水,137.147005,37.308615,137.106016,37.332129
3,3,2024,7,10,63,4,3,2,水,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,10,68,4,3,2,水,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,10,91,4,3,2,水,137.147005,37.308615,137.081298,37.350051
3,3,2024,7,11,63,1,2,2,木,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,11,65,1,2,2,木,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,11,65,3,1,2,木,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,11,63,4,1,2,木,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,12,63,1,3,2,金,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,12,84,1,3,2,金,137.081298,37.350051,137.147005,37.308615
3,3,2024,7,12,81,1,3,2,金,137.095368,37.325405,137.147005,37.308615
3,3,2024,7,12,83,2,1,2,金,136.977028,37.308906,137.147005,37.308615
3,3,2024,7,12,81,3,2,2,金,137.147005,37.308615,137.095368,37.325405
3,3,2024,7,12,84,3,2,2,金,137.147005,37.308615,137.081298,37.350051
3,3,2024,7,12,63,4,2,2,金,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,12,83,4,2,2,金,137.147005,37.308615,136.977028,37.308906
3,3,2024,7,16,63,1,2,3,火,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,16,68,1,2,3,火,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,16,68,3,1,3,火,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,16,63,4,1,3,火,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,17,63,1,3,3,水,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,17,77,1,3,3,水,137.074928,37.312417,137.147005,37.308615
3,3,2024,7,17,79,1,3,3,水,137.100438,37.31086,137.147005,37.308615
3,3,2024,7,17,81,2,1,3,水,137.095368,37.325405,137.147005,37.308615
3,3,2024,7,17,81,3,2,3,水,137.147005,37.308615,137.095368,37.325405
3,3,2024,7,17,77,3,2,3,水,137.147005,37.308615,137.074928,37.312417
3,3,2024,7,17,79,4,3,3,水,137.147005,37.308615,137.100438,37.31086
3,3,2024,7,17,90,4,3,3,水,137.147005,37.308615,137.095368,37.325405
3,3,2024,7,17,63,4,3,3,水,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,18,63,1,3,3,木,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,18,78,1,3,3,木,137.040196,37.333328,137.147005,37.308615
3,3,2024,7,18,89,1,3,3,木,136.988499,37.323135,137.147005,37.308615
3,3,2024,7,18,63,4,2,3,木,137.147005,37.308615,137.060514,37.322448
3,3,2024,7,18,78,4,2,3,木,137.147005,37.308615,137.040196,37.333328
3,3,2024,7,19,63,1,4,3,金,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,19,83,1,4,3,金,137.100438,37.31086,137.147005,37.308615
3,3,2024,7,19,80,1,4,3,金,137.106016,37.332129,137.147005,37.308615
3,3,2024,7,19,90,1,4,3,金,136.977028,37.308906,137.147005,37.308615
3,3,2024,7,19,83,2,3,3,金,136.977028,37.308906,137.147005,37.308615
3,3,2024,7,19,65,2,3,3,金,136.977028,37.308906,137.147005,37.308615
3,3,2024,7,19,77,2,3,3,金,137.060514,37.322448,137.147005,37.308615
3,3,2024,7,19,90,3,3,3,金,137.147005,37.308615,136.977028,37.308906
